employee_id,age,gender,education_level,department,job_level,years_at_company,years_in_role,monthly_salary,training_hours_per_year,num_projects_completed,overtime_hours_per_month,absenteeism_days,certifications_earned,manager_rating,peer_rating,work_life_balance_score,job_satisfaction_score,last_promotion_years_ago,performance_score,salary_per_year_experience,productivity_index,training_to_experience_ratio,avg_rating,loyalty_score,engagement_score
1684,37,Female,Master's,Sales,Mid,0,0,3766,109,9,2,3,4,3,3,10,6,0,2,3766000000.0,9000000.0,109.0,3.0,0.0,0.8
1685,29,Female,Master's,Finance,Senior,3,0,5742,106,21,11,1,7,5,5,8,6,3,3,1914.0,7.0,26.5,5.0,0.103,0.7
1686,25,Male,Bachelor's,Finance,Mid,6,1,4692,91,27,5,1,1,5,3,6,10,0,3,782.0,4.5,13.0,4.0,0.24,0.8
1687,25,Male,Master's,Marketing,Junior,0,0,2573,13,19,2,2,5,5,3,3,2,0,1,2573000000.0,19000000.0,13.0,4.0,0.0,0.25
1688,46,Male,Bachelor's,Marketing,Senior,0,0,7416,16,2,0,1,3,5,3,2,4,0,1,7416000000.0,2000000.0,16.0,4.0,0.0,0.3
1689,24,Female,Bachelor's,Sales,Junior,8,5,2988,23,24,1,0,3,3,4,4,9,6,2,373.5,3.0,2.556,3.5,0.333,0.65
1690,53,Female,Bachelor's,Product,Lead,8,5,10120,116,1,3,3,1,5,5,4,7,2,3,1265.0,0.125,12.889,5.0,0.151,0.55
1691,24,Male,High School,Engineering,Mid,1,1,4934,57,26,1,7,7,5,4,1,9,1,2,4934.0,26.0,28.5,4.5,0.042,0.5
1692,48,Male,Bachelor's,Operations,Junior,4,3,2259,62,16,1,0,4,5,3,9,6,1,3,564.75,4.0,12.4,4.0,0.083,0.75
1693,50,Female,Master's,Support,Senior,2,2,5767,33,22,3,0,7,1,4,10,7,0,2,2883.5,11.0,11.0,2.5,0.04,0.85
1694,53,Male,Bachelor's,Support,Mid,5,5,4011,50,18,0,1,0,5,4,8,9,3,3,802.2,3.6,8.333,4.5,0.094,0.85
1695,40,Male,Bachelor's,Operations,Mid,9,9,4329,111,3,8,15,0,4,4,7,4,4,3,481.0,0.333,11.1,4.0,0.225,0.55
1696,42,Female,Bachelor's,Support,Mid,0,0,3362,85,24,3,7,3,4,3,6,9,0,3,3362000000.0,24000000.0,85.0,3.5,0.0,0.75
1697,26,Male,Master's,Support,Mid,7,3,3994,9,1,4,3,6,2,4,3,3,7,1,570.57,0.143,1.125,3.0,0.269,0.3
1698,39,Male,PhD,Product,Mid,3,3,5430,117,6,0,10,6,3,3,4,8,2,2,1810.0,2.0,29.25,3.0,0.077,0.6
1699,49,Female,Master's,Finance,Junior,4,4,2678,71,19,1,2,4,5,1,2,3,3,1,669.5,4.75,14.2,3.0,0.082,0.25
1700,43,Female,Bachelor's,Engineering,Mid,5,0,4991,20,22,2,16,3,4,4,7,3,4,2,998.2,4.4,3.333,4.0,0.116,0.5
1701,42,Female,Bachelor's,Support,Mid,12,1,4008,36,19,8,1,0,3,5,2,3,10,1,334.0,1.583,2.769,4.0,0.286,0.25
1702,27,Male,Bachelor's,Sales,Senior,0,0,6713,6,11,7,1,3,5,3,10,9,0,3,6713000000.0,11000000.0,6.0,4.0,0.0,0.95
1703,22,Male,High School,Product,Senior,0,0,9054,89,27,1,4,7,2,5,1,10,0,3,9054000000.0,27000000.0,89.0,3.5,0.0,0.55
1704,26,Male,High School,Support,Mid,0,0,3937,12,8,4,1,1,3,2,6,3,0,1,3937000000.0,8000000.0,12.0,2.5,0.0,0.45
1705,33,Female,Bachelor's,Sales,Senior,21,6,6540,79,5,1,3,6,3,4,4,6,4,1,311.43,0.238,3.591,3.5,0.636,0.5
1706,47,Female,Bachelor's,Marketing,Lead,6,0,8304,29,20,22,1,6,3,2,8,4,1,1,1384.0,3.333,4.143,2.5,0.128,0.6
1707,55,Male,PhD,Finance,Senior,4,0,7547,30,9,15,3,5,3,3,1,2,0,1,1886.75,2.25,6.0,3.0,0.073,0.15
1708,35,Female,Bachelor's,HR,Senior,0,0,5794,4,15,4,1,1,3,4,9,3,0,1,5794000000.0,15000000.0,4.0,3.5,0.0,0.6
1709,47,Male,Bachelor's,Support,Mid,10,4,3407,31,21,6,0,5,3,4,6,5,2,2,340.7,2.1,2.818,3.5,0.213,0.55
1710,48,Male,Bachelor's,Sales,Lead,8,0,9319,15,28,8,9,4,4,4,2,10,6,3,1164.87,3.5,1.667,4.0,0.167,0.6
1711,30,Male,Master's,Product,Junior,5,5,3389,110,14,6,8,0,5,4,8,4,5,3,677.8,2.8,18.333,4.5,0.167,0.6
1712,47,Male,Master's,Finance,Mid,2,2,5301,72,4,6,14,4,4,4,5,5,2,3,2650.5,2.0,24.0,4.0,0.043,0.5
1713,43,Female,Master's,Engineering,Senior,0,0,9356,21,24,15,5,4,3,5,5,1,0,2,9356000000.0,24000000.0,21.0,4.0,0.0,0.3
1714,51,Female,Master's,Product,Junior,4,0,2955,63,24,4,4,0,3,3,5,4,0,2,738.75,6.0,12.6,3.0,0.078,0.45
1715,38,Male,Bachelor's,Marketing,Junior,6,1,3064,118,8,5,3,2,5,3,7,10,2,3,510.67,1.333,16.857,4.0,0.158,0.85
1716,47,Female,Bachelor's,Operations,Senior,0,0,5686,43,20,9,0,2,5,3,7,3,0,2,5686000000.0,20000000.0,43.0,4.0,0.0,0.5
1717,57,Male,Bachelor's,Support,Senior,5,4,5055,39,29,5,0,3,3,3,10,2,2,3,1011.0,5.8,6.5,3.0,0.088,0.6
1718,22,Female,Bachelor's,Engineering,Senior,1,0,6695,108,17,6,1,2,3,4,7,7,1,3,6694.99,17.0,54.0,3.5,0.045,0.7
1719,29,Female,Bachelor's,Sales,Lead,7,7,8320,36,2,1,8,1,4,1,10,10,2,1,1188.57,0.286,4.5,2.5,0.241,1.0
1720,56,Male,Bachelor's,Support,Junior,3,0,2136,77,20,2,0,6,4,2,2,9,3,2,712.0,6.667,19.25,3.0,0.054,0.55
1721,36,Female,Master's,Sales,Junior,0,0,2894,15,16,0,10,5,4,2,8,1,0,2,2894000000.0,16000000.0,15.0,3.0,0.0,0.45
1722,43,Male,PhD,Engineering,Senior,3,0,8323,42,10,3,2,6,4,4,1,7,0,2,2774.33,3.333,10.5,4.0,0.07,0.4
1723,35,Male,Master's,Sales,Mid,2,1,4036,83,2,3,5,4,4,3,2,1,1,1,2018.0,1.0,27.667,3.5,0.057,0.15
1724,47,Male,Master's,Product,Senior,0,0,7505,62,11,29,0,6,5,3,7,5,0,2,7505000000.0,11000000.0,62.0,4.0,0.0,0.6
1725,49,Female,Master's,Finance,Junior,9,9,2888,107,10,4,1,3,3,4,4,1,0,2,320.89,1.111,10.7,3.5,0.184,0.25
1726,44,Female,Bachelor's,Sales,Mid,0,0,3769,14,19,7,12,4,5,4,10,3,0,3,3769000000.0,19000000.0,14.0,4.5,0.0,0.65
1727,35,Male,High School,Marketing,Mid,1,1,3945,119,25,2,1,0,3,3,10,8,1,3,3945.0,25.0,59.5,3.0,0.029,0.9
1728,45,Female,Master's,Finance,Senior,0,0,6921,43,25,8,1,7,4,4,9,4,0,3,6921000000.0,25000000.0,43.0,4.0,0.0,0.65
1729,23,Female,Master's,Product,Mid,0,0,5955,89,14,4,0,6,4,2,9,1,0,2,5955000000.0,14000000.0,89.0,3.0,0.0,0.5
1730,47,Female,High School,Support,Mid,1,1,3821,8,11,5,0,2,4,5,3,1,1,1,3821.0,11.0,4.0,4.5,0.021,0.2
1731,35,Female,Master's,HR,Mid,0,0,4442,64,9,1,1,7,4,3,3,8,0,3,4442000000.0,9000000.0,64.0,3.5,0.0,0.55
1732,28,Female,High School,Support,Junior,4,3,2000,98,7,3,4,0,3,5,9,8,2,3,500.0,1.75,19.6,4.0,0.143,0.85
1733,24,Male,Bachelor's,Sales,Junior,0,0,3078,43,15,5,2,3,2,5,10,4,0,3,3078000000.0,15000000.0,43.0,3.5,0.0,0.7
1734,44,Male,Master's,Sales,Mid,6,0,5179,19,20,4,3,5,4,4,8,4,2,3,863.17,3.333,2.714,4.0,0.136,0.6
1735,39,Non-binary,Bachelor's,Marketing,Mid,0,0,3500,108,17,12,0,1,4,1,1,10,0,2,3500000000.0,17000000.0,108.0,2.5,0.0,0.55
1736,59,Male,High School,Product,Mid,0,0,4840,118,3,11,6,2,3,4,6,2,0,3,4840000000.0,3000000.0,118.0,3.5,0.0,0.4
1737,56,Non-binary,Bachelor's,Marketing,Mid,1,0,4591,69,15,17,6,0,5,2,7,2,1,1,4591.0,15.0,34.5,3.5,0.018,0.45
1738,36,Female,Master's,Operations,Senior,11,7,6652,105,14,5,0,5,3,5,8,6,0,3,604.73,1.273,8.75,4.0,0.306,0.7
1739,46,Male,Bachelor's,Product,Lead,5,4,9224,73,8,17,1,7,3,4,2,8,2,2,1844.8,1.6,12.167,3.5,0.109,0.5
1740,58,Male,Master's,Engineering,Mid,7,1,5251,111,4,8,0,6,3,5,1,7,6,1,750.14,0.571,13.875,4.0,0.121,0.4
1741,49,Male,Bachelor's,Engineering,Junior,0,0,3055,32,26,1,6,2,4,4,4,7,0,3,3055000000.0,26000000.0,32.0,4.0,0.0,0.55
1742,31,Female,High School,Engineering,Junior,8,7,3285,79,10,2,5,4,3,4,1,3,7,1,410.62,1.25,8.778,3.5,0.258,0.2
1743,38,Male,PhD,Marketing,Senior,0,0,7348,99,2,1,9,1,4,4,2,2,0,2,7348000000.0,2000000.0,99.0,4.0,0.0,0.2
1744,43,Male,High School,Engineering,Mid,1,0,4999,5,14,0,1,6,3,3,3,10,0,2,4999.0,14.0,2.5,3.0,0.023,0.65
1745,47,Male,PhD,Product,Junior,4,0,3437,82,8,1,2,7,2,3,4,7,2,2,859.25,2.0,16.4,2.5,0.085,0.55
1746,46,Male,Bachelor's,Engineering,Senior,2,1,7489,30,23,0,0,5,4,4,6,4,0,1,3744.5,11.5,10.0,4.0,0.043,0.5
1747,38,Male,PhD,HR,Junior,20,14,2288,65,27,6,1,2,4,5,8,1,0,3,114.4,1.35,3.095,4.5,0.526,0.45
1748,34,Male,Bachelor's,Engineering,Senior,0,0,8790,17,10,2,2,6,3,4,9,1,0,1,8790000000.0,10000000.0,17.0,3.5,0.0,0.5
1749,41,Female,Bachelor's,Sales,Mid,32,14,5005,105,25,1,0,1,1,5,4,4,15,2,156.41,0.781,3.182,3.0,0.78,0.4
1750,46,Male,Bachelor's,Operations,Senior,4,1,6782,27,18,7,5,5,5,5,1,5,1,3,1695.5,4.5,5.4,5.0,0.087,0.3
1751,25,Male,High School,Marketing,Junior,4,1,2279,67,15,8,3,4,3,4,5,5,1,2,569.75,3.75,13.4,3.5,0.16,0.5
1752,31,Male,Bachelor's,Finance,Lead,0,0,9057,64,5,18,7,7,5,3,5,1,0,2,9057000000.0,5000000.0,64.0,4.0,0.0,0.3
1753,24,Male,Bachelor's,Operations,Senior,1,0,6764,110,22,5,1,4,4,4,9,3,1,3,6763.99,22.0,55.0,4.0,0.042,0.6
1754,39,Non-binary,Bachelor's,HR,Junior,12,4,2510,105,13,3,9,0,3,3,6,6,0,1,209.17,1.083,8.077,3.0,0.308,0.6
1755,57,Female,Bachelor's,Marketing,Junior,2,0,2343,113,18,1,26,7,4,2,5,10,0,3,1171.5,9.0,37.667,3.0,0.035,0.75
1756,43,Male,Bachelor's,Product,Mid,5,5,5447,79,2,1,10,3,5,3,10,7,4,2,1089.4,0.4,13.167,4.0,0.116,0.85
1757,55,Female,Master's,Support,Lead,35,1,6615,44,13,1,6,0,3,5,10,1,3,2,189.0,0.371,1.222,4.0,0.636,0.55
1758,29,Male,Bachelor's,Marketing,Lead,1,0,9804,57,14,2,6,1,3,1,5,8,0,2,9803.99,14.0,28.5,2.0,0.034,0.65
1759,40,Male,Bachelor's,Sales,Mid,4,0,5291,46,10,24,3,7,3,4,8,4,3,1,1322.75,2.5,9.2,3.5,0.1,0.6
1760,58,Non-binary,Bachelor's,Product,Lead,5,4,10493,65,4,0,0,0,5,4,1,9,2,3,2098.6,0.8,10.833,4.5,0.086,0.5
1761,27,Female,Master's,Operations,Junior,0,0,2840,51,15,1,4,5,4,4,5,6,0,3,2840000000.0,15000000.0,51.0,4.0,0.0,0.55
1762,47,Non-binary,Bachelor's,Operations,Junior,0,0,2516,35,8,1,4,2,3,4,1,1,0,1,2516000000.0,8000000.0,35.0,3.5,0.0,0.1
1763,55,Male,Master's,Engineering,Lead,3,3,11079,0,15,6,16,5,3,4,7,2,1,1,3693.0,5.0,0.0,3.5,0.055,0.45
1764,27,Female,PhD,Product,Senior,2,2,8966,38,14,2,3,0,3,3,7,3,1,1,4483.0,7.0,12.667,3.0,0.074,0.5
1765,58,Male,Master's,Support,Mid,6,1,3842,86,29,3,1,3,3,2,10,2,3,2,640.33,4.833,12.286,2.5,0.103,0.6
1766,54,Male,Bachelor's,Sales,Senior,0,0,6699,89,27,0,4,5,3,5,8,10,0,3,6699000000.0,27000000.0,89.0,4.0,0.0,0.9
1767,43,Female,Bachelor's,Engineering,Manager,17,1,10334,74,21,2,15,5,4,3,7,7,9,2,607.88,1.235,4.111,3.5,0.395,0.7
1768,42,Male,Master's,Engineering,Senior,0,0,8057,105,9,0,0,5,2,4,9,1,0,1,8057000000.0,9000000.0,105.0,3.0,0.0,0.5
1769,27,Female,Bachelor's,Support,Lead,4,3,7711,0,20,3,1,3,3,4,8,9,4,1,1927.75,5.0,0.0,3.5,0.148,0.85
1770,27,Female,High School,Marketing,Senior,4,1,7183,74,3,0,3,7,4,2,8,2,3,1,1795.75,0.75,14.8,3.0,0.148,0.5
1771,25,Male,Bachelor's,Operations,Junior,0,0,2626,87,26,7,0,5,3,5,3,4,0,2,2626000000.0,26000000.0,87.0,4.0,0.0,0.35
1772,51,Female,Master's,Engineering,Lead,0,0,9734,73,15,4,0,1,2,4,10,8,0,3,9734000000.0,15000000.0,73.0,3.0,0.0,0.9
1773,32,Female,Bachelor's,HR,Junior,7,3,2005,13,24,6,1,4,2,2,4,3,4,1,286.43,3.429,1.625,2.0,0.219,0.35
1774,51,Male,Master's,HR,Lead,10,2,7524,77,17,2,8,3,2,5,4,9,8,1,752.4,1.7,7.0,3.5,0.196,0.65
1775,52,Female,Bachelor's,Operations,Mid,1,0,4039,70,25,2,0,1,5,4,1,7,0,3,4039.0,25.0,35.0,4.5,0.019,0.4
1776,45,Female,Bachelor's,HR,Senior,2,2,6054,22,16,0,2,3,4,3,6,10,2,3,3027.0,8.0,7.333,3.5,0.044,0.8
1777,30,Male,High School,Support,Mid,2,1,3981,42,4,3,5,3,2,4,2,3,1,1,1990.5,2.0,14.0,3.0,0.067,0.25
1778,24,Female,Bachelor's,Marketing,Junior,0,0,3146,21,11,3,12,7,3,2,9,3,0,1,3146000000.0,11000000.0,21.0,2.5,0.0,0.6
1779,52,Non-binary,PhD,Sales,Mid,5,4,4639,59,25,3,16,4,3,4,1,5,1,1,927.8,5.0,9.833,3.5,0.096,0.3
1780,58,Male,Master's,Finance,Manager,8,2,11250,99,8,6,2,2,4,2,1,5,7,1,1406.25,1.0,11.0,3.0,0.138,0.3
1781,57,Female,Master's,Engineering,Manager,1,0,12135,26,3,8,12,7,4,4,10,10,0,2,12134.99,3.0,13.0,4.0,0.018,1.0
1782,45,Male,Bachelor's,Finance,Mid,23,14,5062,55,19,6,0,7,4,4,6,5,4,2,220.09,0.826,2.292,4.0,0.511,0.55
1783,52,Female,Master's,Sales,Manager,0,0,9668,1,14,0,5,1,3,5,1,9,0,1,9668000000.0,14000000.0,1.0,4.0,0.0,0.5
1784,27,Female,Bachelor's,Sales,Lead,5,5,8813,38,9,4,4,3,2,4,3,9,2,2,1762.6,1.8,6.333,3.0,0.185,0.6
1785,23,Male,Bachelor's,Support,Senior,2,0,5878,50,3,0,1,6,4,3,10,6,0,2,2939.0,1.5,16.667,3.5,0.087,0.8
1786,41,Male,High School,Marketing,Junior,2,0,2680,109,4,5,2,3,5,5,2,7,0,3,1340.0,2.0,36.333,5.0,0.049,0.45
1787,49,Female,Bachelor's,HR,Lead,3,2,8278,18,25,2,0,0,5,4,9,10,2,3,2759.33,8.333,4.5,4.5,0.061,0.95
1788,32,Male,Master's,HR,Senior,1,1,6521,61,28,0,8,5,2,4,5,8,1,2,6520.99,28.0,30.5,3.0,0.031,0.65
1789,25,Female,PhD,Support,Lead,6,3,5862,70,4,9,1,2,4,3,6,9,2,2,977.0,0.667,10.0,3.5,0.24,0.75
1790,36,Male,High School,Sales,Lead,6,4,9262,75,11,4,3,4,4,5,2,6,4,3,1543.67,1.833,10.714,4.5,0.167,0.4
1791,27,Female,Master's,Marketing,Lead,1,1,7754,66,19,2,0,6,5,5,8,8,0,3,7753.99,19.0,33.0,5.0,0.037,0.8
1792,51,Female,Bachelor's,Marketing,Senior,9,2,5843,62,16,0,0,1,3,4,6,2,1,2,649.22,1.778,6.2,3.5,0.176,0.4
1793,59,Female,Bachelor's,Operations,Mid,1,1,3706,110,23,3,19,3,4,5,8,10,1,3,3706.0,23.0,55.0,4.5,0.017,0.9
1794,23,Male,Bachelor's,Product,Mid,6,2,5434,4,22,12,5,5,2,3,8,8,1,1,905.67,3.667,0.571,2.5,0.261,0.8
1795,36,Female,Bachelor's,Engineering,Mid,0,0,5296,71,17,4,13,1,4,5,1,2,0,2,5296000000.0,17000000.0,71.0,4.5,0.0,0.15
1796,32,Female,Bachelor's,Support,Junior,0,0,2000,77,10,17,1,7,3,3,7,8,0,3,2000000000.0,10000000.0,77.0,3.0,0.0,0.75
1797,29,Male,Bachelor's,Product,Senior,1,1,8185,60,24,0,0,4,4,3,2,2,0,2,8184.99,24.0,30.0,3.5,0.034,0.2
1798,47,Male,Master's,Support,Senior,4,0,4815,99,17,4,2,2,5,4,8,3,1,3,1203.75,4.25,19.8,4.5,0.085,0.55
1799,26,Male,Master's,HR,Lead,5,4,8027,70,16,8,2,0,3,4,2,7,4,2,1605.4,3.2,11.667,3.5,0.192,0.45
1800,27,Female,Bachelor's,Sales,Junior,2,2,2815,6,20,3,0,7,4,3,4,9,2,2,1407.5,10.0,2.0,3.5,0.074,0.65
1801,47,Female,Master's,Support,Mid,0,0,4082,49,22,0,5,2,2,1,2,3,0,1,4082000000.0,22000000.0,49.0,1.5,0.0,0.25
1802,25,Male,Bachelor's,Support,Junior,2,0,2650,45,6,4,1,7,3,3,7,5,1,2,1325.0,3.0,15.0,3.0,0.08,0.6
1803,40,Female,Bachelor's,Operations,Junior,5,3,2158,95,7,4,0,0,3,3,5,9,3,2,431.6,1.4,15.833,3.0,0.125,0.7
1804,41,Male,Master's,Finance,Junior,5,4,2984,71,14,6,1,1,3,3,9,7,2,3,596.8,2.8,11.833,3.0,0.122,0.8
1805,54,Male,Bachelor's,HR,Senior,0,0,6077,75,11,7,3,2,5,3,5,2,0,2,6077000000.0,11000000.0,75.0,4.0,0.0,0.35
1806,41,Non-binary,Bachelor's,Engineering,Junior,0,0,3390,73,12,7,5,7,2,3,8,5,0,1,3390000000.0,12000000.0,73.0,2.5,0.0,0.65
1807,33,Female,Bachelor's,Marketing,Senior,6,5,6704,13,14,5,2,2,4,5,2,5,6,2,1117.33,2.333,1.857,4.5,0.182,0.35
1808,22,Female,High School,Sales,Junior,0,0,2653,72,5,1,2,2,5,4,3,9,0,3,2653000000.0,5000000.0,72.0,4.5,0.0,0.6
1809,47,Male,Master's,HR,Lead,0,0,7567,101,5,2,0,4,5,3,6,2,0,2,7567000000.0,5000000.0,101.0,4.0,0.0,0.4
1810,35,Female,Bachelor's,Finance,Lead,0,0,8439,93,20,7,9,1,4,5,7,1,0,3,8439000000.0,20000000.0,93.0,4.5,0.0,0.4
1811,59,Male,Bachelor's,Support,Manager,2,1,9477,68,22,15,10,6,3,4,10,4,0,2,4738.5,11.0,22.667,3.5,0.034,0.7
1812,58,Male,High School,Engineering,Lead,3,2,10764,64,23,0,4,0,5,3,8,4,0,3,3588.0,7.667,16.0,4.0,0.052,0.6
1813,32,Male,Master's,Support,Manager,5,2,9416,64,26,3,0,2,3,3,3,1,4,1,1883.2,5.2,10.667,3.0,0.156,0.2
1814,57,Female,Bachelor's,Engineering,Lead,1,0,9972,56,15,1,3,1,5,3,7,10,1,3,9971.99,15.0,28.0,4.0,0.018,0.85
1815,34,Female,Master's,Operations,Senior,6,2,5839,61,26,1,3,6,4,3,8,7,6,3,973.17,4.333,8.714,3.5,0.176,0.75
1816,24,Male,Bachelor's,Support,Junior,0,0,2007,19,1,3,20,5,4,3,10,2,0,1,2007000000.0,1000000.0,19.0,3.5,0.0,0.6
1817,54,Female,Bachelor's,HR,Mid,8,7,4316,112,25,4,22,4,2,4,6,9,7,3,539.5,3.125,12.444,3.0,0.148,0.75
1818,27,Female,Bachelor's,Finance,Junior,4,3,2688,74,24,0,7,4,4,4,4,7,1,3,672.0,6.0,14.8,4.0,0.148,0.55
1819,31,Male,Bachelor's,Engineering,Senior,4,4,9627,25,23,7,0,5,5,4,6,7,4,3,2406.75,5.75,5.0,4.5,0.129,0.65
1820,26,Female,Bachelor's,Sales,Mid,1,1,3983,43,9,8,12,1,5,3,9,1,1,2,3983.0,9.0,21.5,4.0,0.038,0.5
1821,44,Female,Bachelor's,Engineering,Lead,0,0,10573,66,3,16,3,0,1,4,3,9,0,1,10573000000.0,3000000.0,66.0,2.5,0.0,0.6
1822,31,Male,Master's,Finance,Manager,3,2,13301,69,26,0,6,1,5,4,2,10,1,3,4433.67,8.667,17.25,4.5,0.097,0.6
1823,23,Male,High School,Marketing,Mid,4,3,4637,61,4,4,2,1,1,5,5,9,3,1,1159.25,1.0,12.2,3.0,0.174,0.7
1824,34,Female,Master's,Marketing,Mid,0,0,4451,106,16,2,1,3,4,3,7,2,0,3,4451000000.0,16000000.0,106.0,3.5,0.0,0.45
1825,23,Female,Bachelor's,Operations,Manager,15,13,8655,44,7,2,2,6,4,5,3,10,0,3,577.0,0.467,2.75,4.5,0.652,0.65
1826,41,Female,Bachelor's,HR,Mid,19,15,3590,10,22,4,0,4,2,4,5,9,13,1,188.95,1.158,0.5,3.0,0.463,0.7
1827,22,Male,Bachelor's,Finance,Senior,3,3,8077,71,14,7,1,0,1,4,4,2,1,1,2692.33,4.667,17.75,2.5,0.136,0.3
1828,58,Non-binary,Master's,Operations,Junior,14,7,2876,92,16,0,7,3,4,4,7,2,14,2,205.43,1.143,6.133,4.0,0.241,0.45
1829,30,Male,Bachelor's,Product,Senior,0,0,7469,73,29,17,0,5,3,2,2,8,0,2,7469000000.0,29000000.0,73.0,2.5,0.0,0.5
1830,38,Male,High School,Engineering,Mid,0,0,4799,33,18,8,0,1,2,5,7,3,0,1,4799000000.0,18000000.0,33.0,3.5,0.0,0.5
1831,30,Female,Bachelor's,Product,Lead,0,0,7463,87,16,6,0,5,4,2,2,3,0,1,7463000000.0,16000000.0,87.0,3.0,0.0,0.25
1832,32,Male,Bachelor's,Engineering,Senior,4,0,7328,45,16,7,2,4,5,4,3,7,2,2,1832.0,4.0,9.0,4.5,0.125,0.5
1833,36,Male,Bachelor's,Marketing,Junior,0,0,2595,111,2,2,23,3,4,3,5,10,0,3,2595000000.0,2000000.0,111.0,3.5,0.0,0.75
1834,45,Male,Bachelor's,Operations,Junior,15,14,2899,80,10,6,0,6,3,3,7,6,12,1,193.27,0.667,5.0,3.0,0.333,0.65
1835,59,Male,High School,Marketing,Mid,0,0,4669,31,7,2,0,3,1,4,6,7,0,1,4669000000.0,7000000.0,31.0,2.5,0.0,0.65
1836,56,Male,High School,Sales,Manager,1,1,10863,74,25,11,9,0,4,5,7,6,1,3,10862.99,25.0,37.0,4.5,0.018,0.65
1837,51,Non-binary,Master's,Product,Senior,8,2,7499,97,27,0,8,6,4,3,6,9,8,3,937.37,3.375,10.778,3.5,0.157,0.75
1838,52,Male,Bachelor's,Product,Mid,1,0,4904,87,15,1,0,1,4,5,1,2,0,2,4904.0,15.0,43.5,4.5,0.019,0.15
1839,26,Female,Bachelor's,Marketing,Mid,1,0,4989,118,28,4,5,7,5,4,5,8,0,3,4989.0,28.0,59.0,4.5,0.038,0.65
1840,35,Female,Bachelor's,Sales,Mid,5,2,4675,4,9,1,4,7,3,3,1,6,4,1,935.0,1.8,0.667,3.0,0.143,0.35
1841,32,Female,Bachelor's,Engineering,Senior,1,0,6416,62,7,2,5,0,2,3,7,4,1,1,6415.99,7.0,31.0,2.5,0.031,0.55
1842,30,Male,Bachelor's,Operations,Senior,1,0,5829,28,27,3,2,3,5,4,4,6,1,3,5828.99,27.0,14.0,4.5,0.033,0.5
1843,55,Female,Bachelor's,Sales,Mid,1,1,4189,47,24,9,19,6,4,2,5,6,1,1,4189.0,24.0,23.5,3.0,0.018,0.55
1844,33,Female,Bachelor's,Operations,Senior,3,1,5908,111,16,3,0,3,4,3,1,10,3,3,1969.33,5.333,27.75,3.5,0.091,0.55
1845,56,Female,Bachelor's,Product,Senior,16,0,8252,97,26,2,1,0,5,2,8,3,0,3,515.75,1.625,5.706,3.5,0.286,0.55
1846,56,Female,Bachelor's,Operations,Manager,8,0,9480,15,3,1,2,3,5,3,4,8,4,1,1185.0,0.375,1.667,4.0,0.143,0.6
1847,22,Female,Bachelor's,Product,Manager,1,1,11887,24,17,2,2,6,4,4,3,5,1,1,11886.99,17.0,12.0,4.0,0.045,0.4
1848,43,Male,Master's,Sales,Senior,2,2,7778,100,23,3,10,2,3,3,1,10,1,2,3889.0,11.5,33.333,3.0,0.047,0.55
1849,50,Female,Bachelor's,Product,Senior,3,0,7268,71,8,6,3,4,5,3,4,4,3,3,2422.67,2.667,17.75,4.0,0.06,0.4
1850,29,Female,Bachelor's,Support,Mid,19,11,4449,28,2,0,0,1,4,3,3,2,15,2,234.16,0.105,1.4,3.5,0.655,0.25
1851,32,Female,Bachelor's,HR,Lead,0,0,7385,51,25,1,2,4,3,3,8,10,0,2,7385000000.0,25000000.0,51.0,3.0,0.0,0.9
1852,58,Non-binary,Bachelor's,Product,Mid,2,0,5254,45,20,2,2,1,4,2,9,1,1,2,2627.0,10.0,15.0,3.0,0.034,0.5
1853,35,Male,Bachelor's,Marketing,Mid,6,3,4251,24,26,2,13,6,3,4,5,7,0,3,708.5,4.333,3.429,3.5,0.171,0.6
1854,51,Non-binary,Bachelor's,Sales,Mid,16,12,4639,105,27,2,3,3,5,4,9,10,12,3,289.94,1.687,6.176,4.5,0.314,0.95
1855,56,Male,Master's,Support,Lead,0,0,7441,22,25,7,4,7,4,2,1,3,0,1,7441000000.0,25000000.0,22.0,3.0,0.0,0.2
1856,42,Male,Bachelor's,Engineering,Junior,1,1,3390,33,29,1,4,6,5,3,7,3,0,3,3390.0,29.0,16.5,4.0,0.024,0.5
1857,58,Male,Bachelor's,Operations,Mid,1,1,3852,66,3,3,5,0,5,3,7,3,0,2,3852.0,3.0,33.0,4.0,0.017,0.5
1858,26,Male,Bachelor's,Support,Mid,0,0,3328,93,8,4,4,7,5,3,6,10,0,2,3328000000.0,8000000.0,93.0,4.0,0.0,0.8
1859,40,Female,Bachelor's,Finance,Junior,4,0,3750,113,27,1,1,0,4,4,4,3,3,3,937.5,6.75,22.6,4.0,0.1,0.35
1860,35,Male,High School,Support,Junior,5,4,2141,116,2,6,8,3,5,3,9,2,2,3,428.2,0.4,19.333,4.0,0.143,0.55
1861,47,Male,Master's,Sales,Lead,4,4,9317,33,19,3,5,1,3,3,3,6,3,2,2329.25,4.75,6.6,3.0,0.085,0.45
1862,25,Female,Bachelor's,Support,Lead,0,0,5979,31,17,2,5,3,2,4,1,10,0,1,5979000000.0,17000000.0,31.0,3.0,0.0,0.55
1863,46,Female,Master's,Support,Mid,0,0,3645,116,5,8,22,1,5,3,2,3,0,2,3645000000.0,5000000.0,116.0,4.0,0.0,0.25
