employee_id,age,gender,education_level,department,job_level,years_at_company,years_in_role,monthly_salary,training_hours_per_year,num_projects_completed,overtime_hours_per_month,absenteeism_days,certifications_earned,manager_rating,peer_rating,work_life_balance_score,job_satisfaction_score,last_promotion_years_ago,performance_score
2367,23,Female,Bachelor's,Engineering,Junior,4,3,3552,97,2,0,6,3,5,3,8,9,2,3
2368,53,Male,High School,Support,Senior,3,2,6643,23,11,2,5,1,4,5,3,5,3,3
2369,34,Female,Bachelor's,Finance,Lead,0,0,10654,27,12,4,0,4,1,5,4,4,0,1
2370,48,Male,Bachelor's,Engineering,Mid,2,2,5473,21,5,1,7,6,4,4,9,4,1,2
2371,38,Female,Bachelor's,Sales,Mid,0,0,4431,108,27,7,1,0,3,5,5,1,0,3
2372,52,Male,Bachelor's,Marketing,Senior,5,1,5559,15,27,17,11,3,1,4,6,10,3,1
2373,55,Female,Master's,Product,Mid,11,2,5370,12,24,14,0,4,5,5,2,4,11,2
2374,45,Female,Master's,Marketing,Junior,10,6,2332,99,6,1,2,4,4,4,9,4,4,3
2375,56,Female,Bachelor's,Sales,Senior,6,3,6329,99,25,1,3,3,4,5,8,9,3,3
2376,27,Female,Master's,Finance,Lead,3,0,8368,61,11,15,1,3,5,4,7,4,0,3
2377,40,Female,Bachelor's,Finance,Senior,3,0,7154,42,21,3,5,2,4,4,9,7,1,2
2378,51,Female,Bachelor's,HR,Senior,0,0,6232,86,10,1,3,4,4,4,5,1,0,3
2379,28,Male,Master's,Product,Mid,2,0,5350,77,4,6,0,3,3,3,5,7,1,1
2380,31,Female,Master's,Product,Junior,1,0,2937,31,9,1,3,5,3,3,9,2,1,1
2381,53,Male,Master's,Support,Senior,8,7,6226,66,12,1,2,7,4,5,5,8,3,3
2382,55,Female,Bachelor's,Product,Mid,12,7,5099,90,10,10,0,6,3,2,9,1,11,1
2383,49,Male,High School,Engineering,Lead,3,1,9480,82,27,0,21,6,3,4,1,10,3,3
2384,36,Male,Master's,Finance,Junior,6,0,3067,85,14,0,9,5,2,3,10,3,4,2
2385,51,Female,Bachelor's,Sales,Mid,0,0,5483,56,5,1,1,6,4,3,10,8,0,2
2386,58,Male,Bachelor's,Finance,Mid,4,2,5167,64,1,4,3,0,4,5,8,10,2,3
2387,50,Male,Master's,Marketing,Manager,6,3,9697,68,5,0,1,6,4,5,3,8,1,3
2388,43,Female,Master's,Engineering,Junior,3,2,2753,48,16,3,5,1,4,4,8,5,1,2
2389,25,Female,Master's,Product,Junior,1,0,3056,32,5,4,10,6,2,3,5,5,1,1
2390,41,Female,Bachelor's,Support,Junior,10,9,2302,114,5,9,1,5,4,3,2,8,5,2
2391,53,Male,Master's,Support,Lead,6,4,6848,18,29,1,6,2,5,3,9,10,3,3
2392,57,Female,High School,Support,Junior,11,6,2000,35,18,8,2,3,3,3,4,5,9,1
2393,25,Male,High School,Operations,Junior,8,8,2287,114,29,1,2,1,4,2,7,9,4,3
2394,48,Female,Bachelor's,HR,Junior,23,6,2863,69,6,5,11,2,4,4,8,1,3,2
2395,38,Female,High School,Engineering,Senior,1,0,9290,14,21,2,2,4,4,3,7,5,1,2
2396,33,Female,Bachelor's,Marketing,Junior,0,0,2392,99,18,0,2,1,3,4,6,3,0,2
2397,43,Male,Master's,Product,Mid,2,1,5558,119,28,6,4,5,5,3,7,3,0,3
2398,38,Male,Bachelor's,Marketing,Mid,0,0,3859,96,10,1,1,2,4,3,4,2,0,3
2399,31,Male,Bachelor's,Marketing,Senior,3,1,7484,23,15,0,1,3,5,2,10,3,1,2
2400,22,Male,Bachelor's,Product,Senior,5,1,8004,26,24,2,10,3,3,5,1,7,5,3
2401,43,Male,Bachelor's,Marketing,Mid,4,3,4790,48,22,5,4,6,4,4,5,8,4,2
2402,47,Female,Bachelor's,Support,Manager,1,1,7145,74,11,1,7,2,4,1,8,8,1,1
2403,39,Male,Master's,Sales,Manager,11,7,11256,112,26,1,1,4,3,4,10,8,10,3
2404,35,Female,Master's,HR,Mid,0,0,4163,22,28,0,3,6,3,5,6,1,0,2
2405,50,Male,Bachelor's,Operations,Senior,2,1,6782,32,27,3,14,5,4,4,5,7,1,2
2406,33,Female,Master's,Marketing,Senior,6,0,7162,40,19,2,1,2,2,4,2,2,6,1
2407,57,Female,Bachelor's,Marketing,Lead,7,0,8367,109,25,1,0,0,4,2,10,10,6,3
2408,56,Male,Bachelor's,Finance,Mid,2,0,4699,110,13,0,2,2,1,4,5,4,2,2
2409,33,Male,Master's,HR,Mid,0,0,4491,55,27,2,1,2,3,4,10,5,0,2
2410,28,Female,Bachelor's,Engineering,Mid,4,4,5384,28,27,7,0,5,4,4,3,1,3,2
2411,50,Male,PhD,HR,Lead,0,0,7225,30,20,6,8,3,2,5,2,4,0,2
2412,32,Female,Bachelor's,HR,Junior,0,0,2269,64,3,9,18,6,5,3,3,4,0,1
2413,54,Female,Master's,Product,Junior,5,2,2663,97,16,0,3,4,5,3,4,9,2,3
2414,27,Female,Bachelor's,Product,Mid,1,0,4942,17,7,16,5,6,4,5,2,9,0,2
2415,36,Male,Bachelor's,Product,Junior,2,0,3469,81,12,2,7,2,5,4,4,10,0,3
2416,53,Female,Bachelor's,Operations,Senior,3,2,6361,5,29,23,4,1,5,1,4,1,0,2
2417,32,Female,Master's,Support,Junior,19,2,2130,51,15,1,0,3,3,3,6,8,7,2
2418,44,Female,Bachelor's,HR,Mid,16,11,4502,39,8,3,0,3,5,5,5,4,15,2
2419,47,Male,Master's,Operations,Lead,2,0,7257,64,23,2,0,7,3,1,7,4,2,1
2420,55,Female,Bachelor's,Marketing,Mid,1,0,4416,110,17,2,0,2,3,1,7,5,0,1
2421,55,Male,Bachelor's,Product,Senior,1,0,7672,41,1,9,1,5,4,3,3,2,0,1
2422,50,Female,Bachelor's,Marketing,Junior,1,0,2829,93,29,6,1,1,4,5,9,1,0,3
2423,25,Male,Bachelor's,Product,Junior,3,1,2632,67,21,24,1,2,1,5,7,5,3,2
2424,38,Female,Master's,Sales,Lead,4,0,7967,31,8,4,0,1,3,4,7,7,4,2
2425,56,Male,Bachelor's,Operations,Senior,3,1,5226,9,14,3,3,3,4,4,2,10,0,2
2426,34,Female,Master's,Operations,Mid,2,2,4058,106,10,0,1,1,3,3,10,9,2,3
2427,36,Female,Bachelor's,Support,Manager,1,1,9669,68,27,28,6,6,4,3,3,2,0,1
2428,50,Female,Bachelor's,Engineering,Lead,3,1,9771,8,19,4,0,2,4,4,3,8,1,1
2429,50,Female,Master's,Finance,Manager,2,1,10912,68,8,6,7,0,3,2,6,7,0,2
2430,32,Male,Bachelor's,HR,Mid,3,0,4529,60,19,2,12,0,2,3,4,2,3,1
2431,53,Non-binary,Bachelor's,Engineering,Junior,5,0,3597,10,4,3,5,1,4,4,4,5,0,1
2432,23,Male,PhD,Operations,Senior,5,4,6194,98,10,14,5,5,4,2,1,7,5,2
2433,35,Female,Master's,Engineering,Senior,3,3,8681,90,23,0,10,2,3,4,6,3,2,1
2434,41,Female,Bachelor's,Sales,Junior,4,2,2453,67,3,1,0,4,3,4,8,2,4,1
2435,43,Female,Bachelor's,Finance,Senior,1,1,8533,73,4,0,20,0,3,4,8,6,1,2
2436,32,Male,Bachelor's,Support,Junior,0,0,2733,102,16,7,5,7,2,3,8,10,0,2
2437,48,Female,Bachelor's,Operations,Mid,4,4,4383,96,24,0,5,3,4,3,5,6,3,3
2438,24,Female,Master's,Operations,Mid,1,0,3298,101,4,0,1,6,4,4,10,4,0,3
2439,38,Male,Master's,HR,Senior,5,5,5901,7,25,1,3,2,4,5,6,1,3,3
2440,49,Female,Bachelor's,Support,Mid,6,3,3979,48,20,3,4,2,5,3,5,5,1,2
2441,50,Male,Bachelor's,Support,Lead,12,11,6824,23,29,2,3,6,2,5,4,1,8,1
2442,42,Male,Bachelor's,Product,Senior,15,3,8806,102,20,0,4,0,3,4,4,8,5,3
2443,37,Male,Bachelor's,Finance,Senior,0,0,7941,32,13,15,0,6,4,4,4,2,0,1
2444,58,Male,High School,Sales,Manager,23,8,9796,104,21,15,1,6,4,2,4,9,8,2
2445,41,Female,Bachelor's,Marketing,Senior,5,4,6583,106,17,1,2,4,4,3,6,9,5,3
2446,27,Male,Bachelor's,Engineering,Manager,5,1,11344,18,23,6,1,7,4,2,6,3,2,1
2447,40,Male,Bachelor's,Support,Junior,0,0,2208,1,25,4,0,6,4,3,5,6,0,2
2448,26,Male,Bachelor's,HR,Mid,9,0,3935,54,16,1,0,3,2,5,9,9,7,2
2449,24,Female,Bachelor's,Operations,Junior,0,0,2793,10,28,1,1,4,4,2,8,7,0,3
2450,22,Female,High School,Marketing,Mid,9,8,5300,98,25,3,2,3,4,4,10,4,8,3
2451,59,Male,Bachelor's,Sales,Lead,0,0,7462,16,17,2,0,0,5,1,6,3,0,1
2452,36,Male,Bachelor's,Finance,Junior,5,0,2423,41,6,1,11,2,4,4,9,2,4,2
2453,55,Female,Bachelor's,Support,Mid,2,1,3658,60,3,8,5,3,4,3,5,10,1,2
2454,56,Male,Bachelor's,Engineering,Senior,1,1,6891,2,20,3,5,2,4,2,10,10,0,1
2455,46,Male,Master's,Support,Senior,0,0,5650,85,24,5,0,1,5,3,4,1,0,3
2456,45,Male,Master's,HR,Mid,2,2,4478,34,4,1,3,1,5,4,6,10,0,3
2457,33,Female,Master's,Support,Senior,0,0,6465,84,8,3,3,7,4,2,4,1,0,1
2458,39,Male,Bachelor's,Support,Junior,3,2,2295,88,20,1,16,0,4,3,8,4,0,3
2459,36,Female,Master's,Support,Mid,4,1,3677,102,9,3,5,7,2,1,7,4,0,1
2460,37,Male,Master's,Operations,Senior,8,3,5013,65,22,7,3,0,4,5,5,9,1,3
2461,48,Non-binary,High School,Operations,Senior,5,5,6266,0,1,7,7,5,4,4,10,10,3,2
2462,29,Male,Bachelor's,Marketing,Mid,0,0,4406,6,13,2,0,0,4,4,6,1,0,2
2463,46,Female,Master's,Marketing,Lead,1,0,8843,19,26,5,0,1,2,4,7,4,1,1
2464,38,Male,Bachelor's,Engineering,Mid,1,1,5032,42,2,14,4,3,4,2,2,3,0,1
2465,50,Male,High School,Finance,Mid,12,10,4782,118,23,4,0,6,3,4,9,9,7,3
2466,29,Female,Master's,Sales,Junior,10,5,2343,5,10,0,0,6,4,2,7,5,0,1
2467,36,Male,Master's,Product,Senior,2,2,6022,54,23,5,5,6,3,3,8,9,2,3
2468,48,Female,Bachelor's,Finance,Senior,0,0,6668,99,19,0,1,4,4,4,5,10,0,3
2469,28,Female,Bachelor's,Finance,Junior,11,4,2528,114,17,10,3,6,3,4,3,6,9,3
2470,24,Female,Bachelor's,Finance,Mid,10,1,5168,20,24,3,9,0,1,2,2,9,6,1
2471,50,Male,Master's,Product,Senior,9,6,7407,50,13,2,1,6,4,1,2,1,8,1
2472,45,Female,Bachelor's,Engineering,Mid,9,2,5125,45,29,0,0,4,2,4,3,4,2,1
2473,24,Male,Bachelor's,Product,Junior,3,0,2817,34,26,2,0,4,4,4,1,4,3,1
2474,41,Female,Master's,Engineering,Senior,0,0,5498,99,14,11,0,1,5,2,1,10,0,3
2475,36,Female,Bachelor's,Product,Junior,3,1,3596,7,27,0,0,5,5,2,7,10,3,2
2476,46,Female,Master's,Sales,Lead,3,3,7837,113,11,3,0,3,3,5,10,6,0,3
2477,51,Male,Bachelor's,Support,Junior,3,3,2157,67,10,13,2,1,5,4,8,10,3,3
2478,35,Female,Bachelor's,Finance,Senior,3,2,6408,106,7,2,1,0,3,5,6,1,0,3
2479,28,Male,Bachelor's,Support,Mid,1,0,4114,15,10,2,4,1,5,3,7,10,0,2
2480,38,Female,Bachelor's,Engineering,Lead,2,2,10439,66,24,4,8,1,4,3,1,5,2,2
2481,41,Male,Bachelor's,Product,Junior,2,0,2866,70,1,3,6,1,2,3,1,3,1,1
2482,57,Female,Bachelor's,Sales,Senior,0,0,6605,63,14,0,3,0,3,4,9,1,0,1
2483,30,Female,Master's,Product,Senior,3,3,9123,1,3,0,0,0,3,2,5,6,1,1
2484,59,Female,Master's,Support,Mid,8,2,3722,0,13,4,4,7,4,2,7,3,2,1
2485,43,Male,PhD,Operations,Mid,8,1,4090,57,2,12,1,1,3,2,6,4,1,1
2486,23,Female,Bachelor's,Sales,Senior,2,0,6227,0,17,0,0,1,4,4,4,9,2,3
2487,45,Male,Bachelor's,Finance,Manager,3,1,9321,101,21,1,7,4,4,3,1,2,1,2
2488,29,Male,Bachelor's,HR,Junior,0,0,2459,114,3,2,1,7,5,4,4,1,0,3
2489,32,Male,Master's,Finance,Junior,5,0,3097,6,26,8,0,3,5,5,10,10,2,3
2490,34,Male,Bachelor's,HR,Lead,2,0,8787,87,15,1,8,4,3,4,10,6,0,2
2491,38,Male,PhD,Sales,Junior,2,1,2131,68,8,10,9,5,4,3,8,1,1,1
2492,29,Female,Bachelor's,Operations,Manager,10,3,8505,84,6,0,1,3,5,5,1,1,10,2
2493,42,Male,PhD,Support,Senior,3,3,5298,91,26,14,1,7,5,3,2,7,1,3
2494,39,Male,Master's,Operations,Senior,0,0,6247,17,9,4,3,5,2,2,8,2,0,1
2495,51,Female,Master's,Engineering,Junior,1,1,3202,87,25,5,5,3,3,5,2,4,1,3
2496,39,Male,Bachelor's,Operations,Junior,3,3,2469,31,11,2,0,1,3,1,10,4,1,1
2497,52,Female,High School,Marketing,Senior,2,1,6830,44,22,7,3,7,3,4,9,2,0,2
2498,59,Female,Bachelor's,Sales,Lead,9,1,7921,32,2,0,12,7,3,3,3,6,8,1
2499,53,Female,Bachelor's,Support,Manager,3,0,9430,73,9,0,1,4,4,4,3,10,1,3
2500,32,Female,High School,Support,Junior,5,0,2347,72,18,2,9,3,4,4,6,2,5,3
2501,46,Female,Bachelor's,Engineering,Junior,3,3,3146,48,19,9,11,5,4,3,3,8,1,1
2502,54,Female,Bachelor's,Support,Junior,2,2,2610,32,22,7,1,3,4,4,9,4,2,3
2503,59,Male,Bachelor's,Operations,Lead,2,0,9148,96,18,3,5,0,2,4,8,1,0,2
2504,29,Female,Bachelor's,Sales,Mid,2,0,5010,70,5,4,1,3,5,3,4,7,2,3
2505,32,Male,Bachelor's,Finance,Junior,3,3,2094,67,18,0,5,6,5,3,6,6,3,2
2506,43,Female,PhD,Operations,Junior,1,1,2894,27,12,9,6,1,4,3,8,6,1,2
2507,45,Male,Bachelor's,Product,Mid,11,0,5622,86,4,7,1,2,5,4,4,3,8,2
2508,38,Female,Bachelor's,HR,Manager,2,0,11506,52,15,5,5,0,2,4,5,10,1,1
2509,33,Male,Bachelor's,Sales,Mid,0,0,5150,95,11,3,6,2,4,5,7,7,0,3
2510,53,Female,Master's,Support,Junior,0,0,2605,43,27,16,1,7,2,3,8,6,0,3
2511,36,Male,High School,Engineering,Mid,0,0,5892,79,19,10,0,1,3,2,7,10,0,2
2512,37,Female,Bachelor's,Finance,Mid,2,2,5674,109,5,5,0,6,3,2,8,10,0,2
2513,43,Female,Bachelor's,Marketing,Junior,1,0,3148,54,6,2,3,7,4,3,4,9,0,2
2514,49,Male,Bachelor's,Finance,Junior,0,0,3064,9,13,4,15,2,3,4,1,3,0,1
2515,41,Female,Bachelor's,Operations,Senior,3,2,5267,13,23,4,6,7,4,5,6,3,2,2
2516,54,Female,Master's,HR,Junior,5,1,2423,102,10,2,2,3,3,3,5,4,3,1
2517,31,Female,PhD,Finance,Junior,0,0,3116,35,24,1,3,2,5,5,4,3,0,3
2518,53,Male,High School,Marketing,Mid,3,3,4407,33,25,2,1,4,4,1,2,4,3,1
2519,54,Male,Bachelor's,Product,Senior,6,5,6838,87,14,4,0,1,3,5,1,6,2,2
2520,23,Male,Bachelor's,Engineering,Senior,21,15,6799,17,4,2,2,4,3,3,9,1,15,1
2521,54,Male,Bachelor's,Sales,Senior,5,2,6365,15,20,1,2,2,5,5,2,2,2,1
2522,54,Female,Bachelor's,HR,Senior,1,1,6754,104,23,7,2,7,3,2,9,10,0,3
2523,34,Male,Bachelor's,Marketing,Senior,6,3,7599,36,12,3,12,6,4,5,6,6,4,3
2524,51,Female,PhD,Support,Junior,4,2,2456,40,15,0,3,7,4,3,6,6,1,2
2525,54,Male,Master's,Operations,Manager,1,1,10596,24,26,2,3,7,3,3,2,1,0,1
2526,34,Female,High School,Operations,Junior,9,8,2479,7,10,10,0,4,3,3,6,6,9,1
2527,47,Female,Bachelor's,Operations,Mid,2,2,3440,87,11,7,22,0,4,3,3,9,2,2
2528,43,Female,Bachelor's,Support,Senior,16,12,5368,83,9,1,5,2,3,4,7,8,4,2
2529,23,Male,Bachelor's,Support,Mid,6,1,3652,111,11,13,8,5,3,5,10,10,0,3
2530,59,Male,Bachelor's,HR,Manager,5,3,9106,93,2,0,2,4,2,4,4,5,3,1
2531,47,Male,Bachelor's,Finance,Mid,6,4,5027,83,13,16,2,3,3,4,9,4,6,2
2532,36,Male,Master's,HR,Lead,3,0,8266,17,27,1,2,2,3,2,5,6,3,1
2533,55,Male,Master's,Operations,Lead,3,2,8591,67,22,0,0,6,5,4,10,5,2,3
2534,32,Male,Bachelor's,Product,Manager,9,5,11646,47,26,2,4,5,4,3,3,6,9,3
2535,24,Male,Master's,Marketing,Manager,5,4,8146,99,26,2,9,6,4,5,1,10,3,3
2536,27,Female,Bachelor's,Sales,Lead,11,11,8287,69,8,3,0,0,1,3,1,3,1,1
2537,30,Male,Bachelor's,Sales,Senior,11,0,6905,66,29,7,0,3,2,4,4,7,7,1
2538,27,Male,Bachelor's,HR,Mid,18,14,4676,17,21,9,5,2,5,3,10,8,15,3
2539,30,Male,Bachelor's,Operations,Junior,6,3,2358,110,21,2,1,6,4,3,10,5,6,3
2540,52,Female,Bachelor's,Support,Senior,3,3,5913,103,8,2,3,3,3,3,4,5,0,1
2541,53,Female,Bachelor's,Engineering,Manager,0,0,12819,17,1,0,4,2,3,3,9,4,0,1
2542,33,Female,Master's,Product,Senior,6,6,7846,55,6,0,1,2,4,3,8,10,2,2
2543,29,Female,Bachelor's,HR,Manager,1,1,10475,22,26,5,6,1,5,1,4,5,0,2
2544,29,Male,Bachelor's,Operations,Lead,1,0,7393,34,13,0,3,4,2,4,6,10,0,2
2545,49,Female,Bachelor's,Finance,Junior,1,0,2827,5,9,6,8,2,4,2,7,8,0,1
2546,41,Male,Master's,Sales,Junior,10,7,2746,117,28,3,5,0,4,5,10,5,6,3
2547,28,Male,Bachelor's,Sales,Mid,10,3,4289,25,6,1,8,5,5,2,8,9,1,2
2548,32,Female,PhD,Product,Junior,4,2,3283,84,15,3,0,4,5,2,4,1,4,1
2549,41,Female,Master's,Sales,Senior,3,1,6384,60,23,1,1,1,3,4,1,7,2,2
2550,37,Male,Bachelor's,Engineering,Manager,5,3,12740,87,16,2,0,4,4,4,5,5,5,3
2551,25,Female,Master's,Operations,Senior,4,2,6187,14,4,8,2,4,4,3,1,4,1,1
2552,27,Female,High School,Operations,Mid,2,1,4256,90,28,3,8,2,4,4,4,3,2,3
2553,43,Male,Bachelor's,Product,Junior,2,1,2981,31,26,0,2,0,5,3,7,10,2,3
2554,47,Male,Master's,Operations,Mid,2,0,4025,11,17,6,7,2,5,4,7,7,1,2
2555,24,Male,High School,Support,Mid,4,3,3786,4,9,1,1,6,2,4,1,2,1,1
2556,35,Male,Bachelor's,Product,Mid,5,4,5313,63,12,6,1,0,2,3,9,5,5,1
2557,32,Male,Bachelor's,Operations,Junior,3,1,2498,70,22,3,9,6,4,4,2,2,2,2
2558,39,Male,Bachelor's,Engineering,Mid,17,17,6340,85,19,3,2,0,3,4,5,7,15,2
2559,33,Male,Master's,Marketing,Mid,0,0,3941,26,20,9,6,3,2,3,6,6,0,1
2560,44,Female,Bachelor's,HR,Lead,2,0,7865,78,26,6,1,2,3,4,1,10,1,2
2561,33,Female,Master's,HR,Junior,2,2,2106,102,12,0,11,7,5,5,2,7,0,3
2562,34,Non-binary,Bachelor's,Operations,Junior,0,0,2593,44,22,1,3,7,2,4,7,9,0,1
2563,46,Male,Master's,Finance,Junior,2,1,2665,34,6,10,5,6,4,3,6,2,2,1
2564,40,Female,Bachelor's,Sales,Mid,1,0,4455,25,12,0,0,1,1,5,6,9,0,1
2565,57,Female,Bachelor's,Engineering,Senior,3,3,7822,22,9,3,2,5,2,3,6,7,3,1
2566,29,Female,Master's,Finance,Senior,2,1,7710,12,20,6,9,7,3,1,7,2,1,1
2567,50,Male,Bachelor's,Support,Mid,6,4,3542,89,5,4,8,7,2,3,10,10,6,3
2568,53,Female,Bachelor's,Finance,Senior,3,2,7053,2,21,7,0,4,5,4,9,2,0,3
2569,39,Male,Bachelor's,Operations,Mid,0,0,4764,28,3,6,1,3,5,5,9,4,0,3
2570,27,Male,Master's,Engineering,Senior,6,0,8356,65,2,5,2,6,4,4,2,2,0,1
2571,39,Female,Bachelor's,HR,Junior,0,0,2359,63,8,8,0,1,3,5,2,1,0,1
2572,40,Female,Master's,Sales,Mid,9,1,4468,27,10,5,5,5,4,2,5,6,1,1
2573,43,Male,Bachelor's,HR,Senior,13,13,7278,86,15,2,0,5,3,2,10,10,9,2
2574,58,Female,Bachelor's,Finance,Lead,1,1,9276,35,9,3,1,2,3,4,7,5,0,1
2575,53,Female,Master's,Support,Senior,13,4,5237,112,10,6,4,0,4,5,3,3,11,3
2576,24,Male,Master's,Sales,Junior,7,0,2561,5,11,10,2,6,4,4,3,1,3,1
2577,49,Female,Master's,Marketing,Junior,12,0,2480,10,29,1,5,2,2,2,4,9,9,1
2578,31,Male,PhD,Finance,Manager,5,2,10816,37,9,2,12,5,3,3,3,8,4,1
2579,56,Non-binary,Bachelor's,HR,Junior,1,1,2180,117,14,13,0,2,5,3,3,6,0,3
2580,50,Female,Bachelor's,HR,Junior,11,11,2218,33,5,4,4,3,3,3,8,6,6,2
2581,36,Male,High School,Operations,Junior,1,0,2292,80,27,0,1,6,5,1,7,4,1,3
2582,54,Female,Master's,HR,Mid,1,1,4413,66,9,5,2,1,5,5,7,2,1,3
2583,28,Female,Master's,Engineering,Junior,1,0,3126,107,4,23,0,5,4,4,10,4,0,3
2584,33,Female,Bachelor's,Finance,Mid,1,1,4896,45,2,8,0,6,3,4,2,2,1,1
2585,51,Non-binary,Bachelor's,Product,Mid,3,1,5869,97,19,6,1,7,4,2,9,7,3,2
2586,42,Female,High School,Product,Lead,6,1,11177,85,1,1,1,3,3,2,6,9,5,2
2587,52,Female,Master's,Support,Junior,13,13,2186,28,21,10,9,1,3,4,3,2,10,1
2588,45,Female,Bachelor's,Sales,Mid,0,0,4294,59,1,3,5,7,4,5,9,9,0,3
2589,41,Female,Bachelor's,HR,Senior,15,5,5709,53,12,11,14,3,3,4,9,9,2,2
2590,58,Male,Bachelor's,Operations,Senior,12,0,6682,92,11,2,3,4,3,5,6,8,10,2
2591,25,Female,Master's,Operations,Mid,0,0,4081,68,1,0,1,0,4,4,10,1,0,1
2592,49,Male,Master's,HR,Lead,2,1,7610,73,14,3,1,7,4,2,6,5,1,1
2593,41,Female,Bachelor's,Engineering,Junior,8,8,2985,73,27,1,1,7,2,3,8,10,6,3
2594,45,Female,Bachelor's,Operations,Lead,4,2,7307,116,11,6,1,0,3,4,8,4,0,3
2595,53,Female,Bachelor's,Product,Mid,7,6,5375,8,29,15,4,0,3,3,6,7,0,2
2596,57,Female,Master's,Sales,Junior,6,6,2388,84,7,5,3,4,3,3,7,8,6,2
2597,55,Female,PhD,Finance,Lead,3,2,10445,76,2,10,1,5,4,3,4,10,1,3
2598,57,Male,Bachelor's,Marketing,Senior,0,0,6212,9,15,3,0,5,4,3,1,8,0,2
2599,23,Female,High School,Engineering,Junior,4,1,3201,101,8,7,0,4,4,5,4,2,1,3
2600,36,Male,High School,Support,Junior,0,0,2000,74,22,9,0,0,1,2,8,3,0,1
2601,55,Male,Bachelor's,Support,Junior,4,1,2247,67,20,6,0,0,2,3,8,10,1,2
2602,57,Male,Master's,Operations,Senior,8,5,6044,57,25,3,6,1,3,4,2,10,7,2
2603,27,Female,High School,Finance,Junior,4,2,2984,109,15,4,0,1,3,4,7,7,1,2
2604,33,Female,Bachelor's,Marketing,Junior,29,20,3011,94,26,6,5,7,2,4,1,4,0,2
2605,24,Female,Bachelor's,Support,Junior,3,3,2289,112,8,1,1,2,3,5,2,6,3,2
2606,39,Male,High School,HR,Senior,6,5,5753,51,29,8,0,7,2,4,8,8,1,3
2607,42,Male,Bachelor's,HR,Lead,5,3,7353,33,10,15,6,6,4,4,10,8,3,3
2608,36,Male,Bachelor's,Sales,Senior,23,2,7284,105,19,3,3,6,4,3,4,7,3,2
2609,54,Male,Bachelor's,Marketing,Junior,6,6,2965,34,3,6,1,6,4,3,3,2,1,1
2610,56,Female,Master's,HR,Lead,0,0,8139,102,20,6,9,3,2,4,2,2,0,2
2611,47,Male,Bachelor's,Support,Senior,15,6,6012,102,14,5,0,1,5,4,6,3,3,3
2612,29,Male,Bachelor's,HR,Lead,5,3,8399,32,9,3,0,1,5,5,4,4,5,2
2613,57,Male,PhD,Product,Mid,0,0,5947,71,9,10,5,1,3,4,3,1,0,1
2614,51,Male,Bachelor's,Operations,Mid,5,4,3354,31,21,2,4,1,4,4,3,5,1,2
2615,44,Male,Master's,Support,Senior,10,6,6000,54,28,0,1,7,5,1,10,7,5,3
2616,35,Male,High School,Support,Junior,4,4,2471,96,25,9,0,4,4,2,3,10,3,3
2617,35,Female,High School,Support,Mid,2,0,3247,7,6,5,7,2,3,3,8,5,1,1
2618,23,Female,High School,Sales,Lead,8,3,7937,45,8,9,1,1,4,2,9,7,4,1
2619,58,Female,Bachelor's,Finance,Lead,7,6,8691,13,11,0,0,5,4,3,9,5,2,2
2620,26,Non-binary,Bachelor's,Support,Manager,3,0,7996,97,8,0,2,3,3,3,5,10,0,2
2621,59,Male,Master's,HR,Senior,0,0,5948,7,12,13,9,6,5,4,1,8,0,2
2622,35,Female,Bachelor's,Product,Junior,1,1,3200,114,10,0,0,1,4,4,10,7,0,3
2623,46,Non-binary,Bachelor's,Support,Junior,6,6,2444,105,23,8,5,4,3,4,5,1,2,2
2624,41,Male,Bachelor's,Engineering,Mid,8,1,6002,70,4,8,3,5,4,3,1,1,3,1
2625,23,Female,Bachelor's,Engineering,Mid,1,1,4962,76,16,6,2,6,4,3,9,5,0,2
2626,27,Male,Bachelor's,Finance,Junior,2,0,2746,53,20,0,5,0,2,5,10,2,2,3
2627,38,Male,Bachelor's,Marketing,Junior,0,0,2970,20,6,5,13,7,3,2,8,9,0,2
2628,46,Male,Master's,Sales,Senior,6,1,7319,110,9,10,1,0,5,5,7,2,4,3
2629,49,Female,PhD,Product,Senior,0,0,7877,95,23,2,0,6,4,3,2,9,0,3
2630,23,Female,Bachelor's,Operations,Manager,0,0,10036,74,5,2,9,2,3,4,2,10,0,1
2631,56,Female,Bachelor's,Product,Senior,0,0,7789,13,21,2,4,0,2,2,4,2,0,1
2632,58,Male,Master's,Engineering,Senior,5,1,8551,74,24,0,2,1,4,2,9,4,2,3
2633,26,Male,Master's,Engineering,Senior,2,1,7851,1,6,11,3,6,4,3,9,3,1,1
2634,22,Male,Bachelor's,Finance,Manager,1,1,11809,97,17,10,5,4,3,4,8,6,1,2
2635,33,Male,Master's,Marketing,Senior,12,10,5571,60,17,30,5,2,4,3,5,4,5,2
2636,57,Female,High School,Marketing,Lead,1,1,7740,107,25,4,10,5,2,4,7,9,1,3
2637,44,Male,Master's,Finance,Manager,2,2,10721,110,24,6,2,1,2,3,9,9,1,2
2638,52,Female,High School,Support,Manager,14,0,8302,16,22,1,1,0,4,3,3,10,7,1
2639,32,Female,Bachelor's,Product,Mid,2,0,4725,77,13,5,4,3,2,5,4,9,2,1
2640,31,Male,Master's,Engineering,Junior,4,3,3076,88,17,5,2,7,5,5,2,3,3,3
